name1,name2,issue_num,p1,p2
"cx20","mrdoob","10584","2","1"
"mrdoob","Mugen87","10586","1","1"
"Mugen87","toji","10586","1","2"
"mrdoob","toji","10586","1","2"
"mrdoob","Mugen87","10587","2","222"
"Mugen87","titani22","10587","222","1"
"mrdoob","titani22","10587","2","1"
"Kyle-Larson","mrdoob","10588","02","12"
"dougajmcdonald","mrdoob","10588","221","12"
"mrdoob","takahirox","10588","12","21"
"Kyle-Larson","takahirox","10588","02","21"
"dougajmcdonald","takahirox","10588","221","21"
"Mugen87","takahirox","10588","22","21"
"dougajmcdonald","Kyle-Larson","10588","221","02"
"mrdoob","Mugen87","10588","12","22"
"Kyle-Larson","Mugen87","10588","02","22"
"dougajmcdonald","Mugen87","10588","221","22"
"Glinkis","Mugen87","10592","21","2222"
"donmccurdy","Mugen87","10592","2","2222"
"donmccurdy","Glinkis","10592","2","21"
"mrdoob","Mugen87","10593","2","022"
"Mugen87","netrocc","10593","022","222222"
"mrdoob","netrocc","10593","2","222222"
"Mugen87","zuspan","10593","022","2"
"netrocc","zuspan","10593","222222","2"
"WestLangley","zuspan","10593","2","2"
"mrdoob","zuspan","10593","2","2"
"Mugen87","WestLangley","10593","022","2"
"netrocc","WestLangley","10593","222222","2"
"mrdoob","WestLangley","10593","2","2"
"looeee","Seagat2011","10594","220","2221"
"Mugen87","Seagat2011","10594","0","2221"
"mrdoob","Seagat2011","10594","2","2221"
"looeee","Mugen87","10594","220","0"
"mrdoob","Mugen87","10594","2","0"
"looeee","mrdoob","10594","220","2"
"looeee","shrekshao","10596","2","1"
"MauricioVives","WestLangley","10597","1022","222222"
"mrdoob","WestLangley","10597","1","222222"
"FancyCoder0","WestLangley","10597","1","222222"
"FancyCoder0","MauricioVives","10597","1","1022"
"WestLangley","XanderLuciano","10597","222222","1022"
"MauricioVives","XanderLuciano","10597","1022","1022"
"mrdoob","XanderLuciano","10597","1","1022"
"FancyCoder0","XanderLuciano","10597","1","1022"
"MauricioVives","mrdoob","10597","1022","1"
"FancyCoder0","mrdoob","10597","1","1"
"edsilv","gelibolue","10602","1","2"
"mrdoob","Neesnu","10603","2212022221","222222"
"Mugen87","Neesnu","10603","211","222222"
"Neesnu","WestLangley","10603","222222","222"
"mrdoob","WestLangley","10603","2212022221","222"
"Mugen87","WestLangley","10603","211","222"
"mrdoob","Mugen87","10603","2212022221","211"
"jeanpul","mrdoob","10609","1","22"
"dbkaplun","mrdoob","10609","21","22"
"donmccurdy","mrdoob","10609","2","22"
"mrdoob","takahirox","10609","22","1022"
"jeanpul","takahirox","10609","1","1022"
"dbkaplun","takahirox","10609","21","1022"
"donmccurdy","takahirox","10609","2","1022"
"Mugen87","takahirox","10609","2","1022"
"dbkaplun","jeanpul","10609","21","1"
"donmccurdy","jeanpul","10609","2","1"
"dbkaplun","donmccurdy","10609","21","2"
"mrdoob","Mugen87","10609","22","2"
"jeanpul","Mugen87","10609","1","2"
"dbkaplun","Mugen87","10609","21","2"
"donmccurdy","Mugen87","10609","2","2"
"cecilemuller","onekiloparsec","10610","22","1"
"mrdoob","onekiloparsec","10610","202","1"
"NetOperatorWibby","onekiloparsec","10610","2","1"
"jpryne","onekiloparsec","10610","00","1"
"cecilemuller","mrdoob","10610","22","202"
"jpryne","mrdoob","10610","00","202"
"cecilemuller","NetOperatorWibby","10610","22","2"
"mrdoob","NetOperatorWibby","10610","202","2"
"jpryne","NetOperatorWibby","10610","00","2"
"cecilemuller","jpryne","10610","22","00"
"looeee","mrdoob","10611","2","2"
"inear","Mugen87","10615","222","2220222"
"Mugen87","serkozzz","10615","2220222","1202"
"inear","serkozzz","10615","222","1202"
"marcofugaro","mrdoob","10617","22","0"
"cecilemuller","mrdoob","10617","222","0"
"BennyHinrichs","mrdoob","10617","1","0"
"morgansegura","mrdoob","10617","1","0"
"MagicLeeW","mrdoob","10617","2","0"
"cecilemuller","marcofugaro","10617","222","22"
"BennyHinrichs","marcofugaro","10617","1","22"
"MagicLeeW","marcofugaro","10617","2","22"
"BennyHinrichs","cecilemuller","10617","1","222"
"mrdoob","Mugen87","10617","0","2"
"marcofugaro","Mugen87","10617","22","2"
"cecilemuller","Mugen87","10617","222","2"
"BennyHinrichs","Mugen87","10617","1","2"
"morgansegura","Mugen87","10617","1","2"
"MagicLeeW","Mugen87","10617","2","2"
"mrdoob","ri","10617","0","2"
"marcofugaro","ri","10617","22","2"
"cecilemuller","ri","10617","222","2"
"Mugen87","ri","10617","2","2"
"pmaster06","ri","10617","2","2"
"BennyHinrichs","ri","10617","1","2"
"morgansegura","ri","10617","1","2"
"MagicLeeW","ri","10617","2","2"
"mrdoob","pmaster06","10617","0","2"
"marcofugaro","pmaster06","10617","22","2"
"cecilemuller","pmaster06","10617","222","2"
"Mugen87","pmaster06","10617","2","2"
"BennyHinrichs","pmaster06","10617","1","2"
"morgansegura","pmaster06","10617","1","2"
"MagicLeeW","pmaster06","10617","2","2"
"mrdoob","zstauber","10617","0","22"
"marcofugaro","zstauber","10617","22","22"
"cecilemuller","zstauber","10617","222","22"
"Mugen87","zstauber","10617","2","22"
"ri","zstauber","10617","2","22"
"pmaster06","zstauber","10617","2","22"
"BennyHinrichs","zstauber","10617","1","22"
"morgansegura","zstauber","10617","1","22"
"MagicLeeW","zstauber","10617","2","22"
"marcofugaro","morgansegura","10617","22","1"
"cecilemuller","morgansegura","10617","222","1"
"BennyHinrichs","morgansegura","10617","1","1"
"MagicLeeW","morgansegura","10617","2","1"
"cecilemuller","MagicLeeW","10617","222","2"
"BennyHinrichs","MagicLeeW","10617","1","2"
"looeee","mrdoob","10618","02","2"
"jesseazueta","mrdoob","10618","2","2"
"jesseazueta","looeee","10618","2","02"
"mrdoob","sam-g-steel","10618","2","1"
"looeee","sam-g-steel","10618","02","1"
"jesseazueta","sam-g-steel","10618","2","1"
"donmccurdy","mrdoob","10620","1","21"
"mrdoob","yrns","10620","21","1"
"donmccurdy","yrns","10620","1","1"
"arturitu","mrdoob","10621","221","2212"
"insominx","mrdoob","10621","2","2212"
"mrdoob","phfatmonkey","10621","2212","2211"
"arturitu","phfatmonkey","10621","221","2211"
"insominx","phfatmonkey","10621","2","2211"
"arturitu","insominx","10621","221","2"
"donmccurdy","Mugen87","10624","2","201"
"Mugen87","WestLangley","10624","201","022"
"donmccurdy","WestLangley","10624","2","022"
"Itee","mrdoob","10627","2","122"
"makc","mrdoob","10628","21222","222"
"kevzettler","mrdoob","10629","2","222"
"developer-lindner","mrdoob","10629","2","222"
"cg-cnu","mrdoob","10629","1","222"
"developer-lindner","kevzettler","10629","2","2"
"cg-cnu","kevzettler","10629","1","2"
"mrdoob","Mugen87","10629","222","2"
"kevzettler","Mugen87","10629","2","2"
"developer-lindner","Mugen87","10629","2","2"
"cg-cnu","Mugen87","10629","1","2"
"cg-cnu","developer-lindner","10629","1","2"
"kaisalmen","mrdoob","10631","0222212121","1211"
"jonnenauha","mrdoob","10631","1","1211"
"jonnenauha","kaisalmen","10631","1","0222212121"
"malekcellier","mrdoob","10634","2","1"
"customlogic","mrdoob","10635","1","21"
"ikerr","mrdoob","10636","200001","11"
"Benjamin-Dobell","mrdoob","10636","22","11"
"mrdoob","Mugen87","10636","11","2212"
"ikerr","Mugen87","10636","200001","2212"
"Benjamin-Dobell","Mugen87","10636","22","2212"
"mrdoob","WestLangley","10636","11","202202"
"Mugen87","WestLangley","10636","2212","202202"
"ikerr","WestLangley","10636","200001","202202"
"Benjamin-Dobell","WestLangley","10636","22","202202"
"Benjamin-Dobell","ikerr","10636","22","200001"
"martinRenou","takahirox","10638","0100001","22"
"Mugen87","takahirox","10638","222","22"
"mrdoob","takahirox","10638","0","22"
"martinRenou","Mugen87","10638","0100001","222"
"mrdoob","Mugen87","10638","0","222"
"martinRenou","mrdoob","10638","0100001","0"
"mrdoob","WestLangley","10641","22220","000221"
"waitingcheung","WestLangley","10641","121222","000221"
"takahirox","WestLangley","10641","2","000221"
"mrdoob","waitingcheung","10641","22220","121222"
"takahirox","waitingcheung","10641","2","121222"
"mrdoob","takahirox","10641","22220","2"
"makc","mrdoob","10642","22","2"
"mrdoob","Mugen87","10642","2","2"
"makc","Mugen87","10642","22","2"
"mrdoob","rafaelcastrocouto","10642","2","2"
"makc","rafaelcastrocouto","10642","22","2"
"Mugen87","rafaelcastrocouto","10642","2","2"
"Mugen87","takahirox","10644","2","222"
"takahirox","vladgaidukov","10644","222","2"
"Mugen87","vladgaidukov","10644","2","2"
"cecilemuller","mrdoob","10646","2","22"
"kearwood","looeee","10647","1","2"
"looeee","mrdoob","10647","2","2"
"kearwood","mrdoob","10647","1","2"
"looeee","RemusMar","10647","2","2"
"mrdoob","RemusMar","10647","2","2"
"kearwood","RemusMar","10647","1","2"
"Mugen87","RemusMar","10647","2","2"
"looeee","Mugen87","10647","2","2"
"mrdoob","Mugen87","10647","2","2"
"kearwood","Mugen87","10647","1","2"
"Itee","mrdoob","10650","222","22112"
"bhouston","mrdoob","10652","20220221","1"
"gauravrane","mrdoob","10652","2","1"
"mrdoob","scottpixvana","10652","1","21"
"bhouston","scottpixvana","10652","20220221","21"
"richardmonette","scottpixvana","10652","2","21"
"Mugen87","scottpixvana","10652","1","21"
"gauravrane","scottpixvana","10652","2","21"
"mrdoob","richardmonette","10652","1","2"
"bhouston","richardmonette","10652","20220221","2"
"Mugen87","richardmonette","10652","1","2"
"gauravrane","richardmonette","10652","2","2"
"mrdoob","Mugen87","10652","1","1"
"bhouston","Mugen87","10652","20220221","1"
"gauravrane","Mugen87","10652","2","1"
"bhouston","gauravrane","10652","20220221","2"
"looeee","mrdoob","10653","0","2"
"backspaces","mrdoob","10653","22","2"
"backspaces","looeee","10653","22","0"
"mrdoob","WestLangley","10653","2","2"
"looeee","WestLangley","10653","0","2"
"backspaces","WestLangley","10653","22","2"
"Benjamin-Dobell","mrdoob","10654","02","22"
"backspaces","mrdoob","10654","21","22"
"backspaces","Benjamin-Dobell","10654","21","02"
"mrdoob","pailhead","10654","22","2"
"Benjamin-Dobell","pailhead","10654","02","2"
"backspaces","pailhead","10654","21","2"
"BrianSipple","looeee","10655","12","1"
"looeee","mrdoob","10655","1","1"
"BrianSipple","mrdoob","10655","12","1"
"Itee","mrdoob","10656","02","221"
"mrdoob","Mugen87","10656","221","2"
"Itee","Mugen87","10656","02","2"
"fraguada","mrdoob","10664","0","0"
"mrdoob","Mugen87","10664","0","2"
"fraguada","Mugen87","10664","0","2"
"looeee","marquizzo","10665","22","2"
"looeee","Mugen87","10665","22","20"
"marquizzo","Mugen87","10665","2","20"
"backspaces","WestLangley","10666","011","2"
"looeee","WestLangley","10666","2","2"
"mrdoob","WestLangley","10666","22","2"
"backspaces","looeee","10666","011","2"
"backspaces","mrdoob","10666","011","22"
"looeee","mrdoob","10666","2","22"
"fernandojsg","WestLangley","10667","02","0"
"mrdoob","WestLangley","10667","21","0"
"andreasplesch","WestLangley","10667","2","0"
"andreasplesch","fernandojsg","10667","2","02"
"fernandojsg","mrdoob","10667","02","21"
"andreasplesch","mrdoob","10667","2","21"
"mrdoob","tailsu","10668","21121","222122"
"bhouston","tailsu","10668","0","222122"
"bhouston","mrdoob","10668","0","21121"
"tailsu","WestLangley","10668","222122","12"
"mrdoob","WestLangley","10668","21121","12"
"bhouston","WestLangley","10668","0","12"
"looeee","mrdoob","10669","0","22202"
"mrdoob","OndrejSpanel","10669","22202","021222202"
"looeee","OndrejSpanel","10669","0","021222202"
"Mugen87","OndrejSpanel","10669","2","021222202"
"mrdoob","Mugen87","10669","22202","2"
"looeee","Mugen87","10669","0","2"
"mrdoob","WestLangley","10670","2","2"
"Mugen87","WestLangley","10670","2","2"
"mrdoob","Mugen87","10670","2","2"
"mrdoob","takahirox","10672","2011","2220"
"NAThompson","WestLangley","10675","2","11"
"bhouston","WestLangley","10675","2","11"
"Mugen87","WestLangley","10675","2","11"
"bhouston","NAThompson","10675","2","2"
"Mugen87","NAThompson","10675","2","2"
"bhouston","Mugen87","10675","2","2"
"mrdoob","WestLangley","10677","2","2"
"mrdoob","x31xc0","10677","2","1"
"WestLangley","x31xc0","10677","2","1"
"cx20","takahirox","10678","220222","22222"
"judax","mrdoob","10679","0","12"
"mrdoob","Mugen87","10679","12","1"
"judax","Mugen87","10679","0","1"
"marquizzo","mrdoob","10681","2","2"
"George35mk","looeee","10682","22222","22"
"looeee","Mugen87","10682","22","0"
"George35mk","Mugen87","10682","22222","0"
"looeee","mrdoob","10683","2022002002210","22222"
"greggman","mrdoob","10683","20","22222"
"Itee","mrdoob","10683","02","22222"
"greggman","looeee","10683","20","2022002002210"
"Itee","looeee","10683","02","2022002002210"
"greggman","Itee","10683","20","02"
"Kyle-Larson","makc","10684","2","22222202222"
"makc","mrdoob","10684","22222202222","2202222120"
"Kyle-Larson","mrdoob","10684","2","2202222120"
"mrdoob","Neesnu","10686","2","22"
"Mugen87","Neesnu","10686","2","22"
"Neesnu","WestLangley","10686","22","2"
"mrdoob","WestLangley","10686","2","2"
"Mugen87","WestLangley","10686","2","2"
"mrdoob","Mugen87","10686","2","2"
"greggman","looeee","10687","2","2200"
"Itee","looeee","10687","0","2200"
"looeee","sasha240100","10687","2200","002"
"greggman","sasha240100","10687","2","002"
"Itee","sasha240100","10687","0","002"
"greggman","Itee","10687","2","0"
"bhouston","WestLangley","10691","12222","2"
"mrdoob","WestLangley","10691","21","2"
"RemusMar","WestLangley","10691","2","2"
"sjlynch","WestLangley","10691","2","2"
"bhouston","mrdoob","10691","12222","21"
"bhouston","RemusMar","10691","12222","2"
"mrdoob","RemusMar","10691","21","2"
"bhouston","sjlynch","10691","12222","2"
"mrdoob","sjlynch","10691","21","2"
"RemusMar","sjlynch","10691","2","2"
"bhouston","mrdoob","10693","22","212"
"mrdoob","WestLangley","10693","212","2"
"bhouston","WestLangley","10693","22","2"
"bhouston","WestLangley","10694","002","22"
"mrdoob","WestLangley","10694","2","22"
"bhouston","mrdoob","10694","002","2"
"martinRenou","WestLangley","10696","10","22"
"mrdoob","WestLangley","10696","2","22"
"Mugen87","WestLangley","10696","2","22"
"martinRenou","mrdoob","10696","10","2"
"martinRenou","Mugen87","10696","10","2"
"mrdoob","Mugen87","10696","2","2"
"filharvey","mrdoob","10697","0","22"
"Kyle-Larson","mrdoob","10697","020","22"
"filharvey","Kyle-Larson","10697","0","020"
"mrdoob","philhJC","10697","22","2"
"filharvey","philhJC","10697","0","2"
"Kyle-Larson","philhJC","10697","020","2"
"mrdoob","Mugen87","10698","1","021"
"Mugen87","WestLangley","10698","021","22"
"mrdoob","WestLangley","10698","1","22"
"mrdoob","takahirox","10700","22","2"
"samskivert","takahirox","10700","1","2"
"mrdoob","samskivert","10700","22","1"
"foijord","mrdoob","10702","122222222","2212222222"
"bhouston","mrdoob","10702","002210202","2212222222"
"mrdoob","WestLangley","10702","2212222222","22"
"foijord","WestLangley","10702","122222222","22"
"bhouston","WestLangley","10702","002210202","22"
"bhouston","foijord","10702","002210202","122222222"
"Kyle-Larson","mrdoob","10703","200","2"
"filharvey","mrdoob","10703","222","2"
"filharvey","Kyle-Larson","10703","222","200"
"mqnc","takahirox","10705","0","22"
"Mugen87","takahirox","10705","2","22"
"mqnc","Mugen87","10705","0","2"
"mrdoob","takahirox","10708","1","2"
"Kyle-Larson","philhJC","10714","12","1"
"bhouston","godlzr","10715","020","2"
"godlzr","WestLangley","10715","2","20"
"bhouston","WestLangley","10715","020","20"
"Kyle-Larson","mrdoob","10716","222","1222"
"hasancana","RemusMar","10719","2222","0"
"mrdoob","RemusMar","10719","222","0"
"Mugen87","RemusMar","10719","2","0"
"hasancana","mrdoob","10719","2222","222"
"hasancana","Mugen87","10719","2222","2"
"mrdoob","Mugen87","10719","222","2"
"mrdoob","WestLangley","10723","1","0"
"takahirox","WestLangley","10723","1","0"
"mrdoob","takahirox","10723","1","1"
"looeee","wothke","10724","2","200202"
"mrdoob","wothke","10724","222","200202"
"makc","wothke","10724","22222","200202"
"looeee","mrdoob","10724","2","222"
"makc","mrdoob","10724","22222","222"
"looeee","makc","10724","2","22222"
"looeee","tatbocmui","10726","2","2"
"mrdoob","tatbocmui","10726","2","2"
"looeee","mrdoob","10726","2","2"
"LouisBrunner","mrdoob","10728","22","1"
"Kyle-Larson","mrdoob","10728","2","1"
"Kyle-Larson","LouisBrunner","10728","2","22"
"DVLP","Mugen87","10729","2000","2222"
"fraguada","RemusMar","10731","221","22"
"Mugen87","RemusMar","10731","21","22"
"makc","RemusMar","10731","22","22"
"mrdoob","RemusMar","10731","22","22"
"fraguada","Mugen87","10731","221","21"
"makc","Mugen87","10731","22","21"
"mrdoob","Mugen87","10731","22","21"
"fraguada","makc","10731","221","22"
"fraguada","mrdoob","10731","221","22"
"makc","mrdoob","10731","22","22"
"mrdoob","Mugen87","10732","11","212"
"Mugen87","sasha240100","10732","212","222220"
"mrdoob","sasha240100","10732","11","222220"
"manumid","WestLangley","10734","2","22"
"m4jing","mrdoob","10740","2","1"
"makc","mrdoob","10742","2202","220"
"mrdoob","yiakwy","10746","22","22"
"mrdoob","Nimja","10747","2","2"
"Benjamin-Dobell","Nimja","10747","2","2"
"mslonina","Nimja","10747","2","2"
"Mugen87","Nimja","10747","2","2"
"Benjamin-Dobell","mrdoob","10747","2","2"
"Nimja","WestLangley","10747","2","2"
"mrdoob","WestLangley","10747","2","2"
"Benjamin-Dobell","WestLangley","10747","2","2"
"mslonina","WestLangley","10747","2","2"
"SpencerIO","WestLangley","10747","2","2"
"Mugen87","WestLangley","10747","2","2"
"mrdoob","mslonina","10747","2","2"
"Benjamin-Dobell","mslonina","10747","2","2"
"Nimja","SpencerIO","10747","2","2"
"mrdoob","SpencerIO","10747","2","2"
"Benjamin-Dobell","SpencerIO","10747","2","2"
"mslonina","SpencerIO","10747","2","2"
"Mugen87","SpencerIO","10747","2","2"
"mrdoob","Mugen87","10747","2","2"
"Benjamin-Dobell","Mugen87","10747","2","2"
"mslonina","Mugen87","10747","2","2"
"Benjamin-Dobell","pailhead","10750","220","212102212022122222"
"mrdoob","pailhead","10750","222","212102212022122222"
"lojjic","pailhead","10750","010","212102212022122222"
"pailhead","titansoftime","10750","212102212022122222","10"
"Benjamin-Dobell","titansoftime","10750","220","10"
"mrdoob","titansoftime","10750","222","10"
"lojjic","titansoftime","10750","010","10"
"Benjamin-Dobell","mrdoob","10750","220","222"
"lojjic","mrdoob","10750","010","222"
"Benjamin-Dobell","lojjic","10750","220","010"
"pailhead","WestLangley","10750","212102212022122222","2"
"titansoftime","WestLangley","10750","10","2"
"Benjamin-Dobell","WestLangley","10750","220","2"
"mrdoob","WestLangley","10750","222","2"
"lojjic","WestLangley","10750","010","2"
"frederikaalund","makc","10751","1","202"
"makc","mrdoob","10751","202","12"
"frederikaalund","mrdoob","10751","1","12"
"michalburger1","mrdoob","10751","22","12"
"makc","pailhead","10751","202","22"
"mrdoob","pailhead","10751","12","22"
"frederikaalund","pailhead","10751","1","22"
"michalburger1","pailhead","10751","22","22"
"makc","michalburger1","10751","202","22"
"frederikaalund","michalburger1","10751","1","22"
"csblo","mrdoob","10752","2","22"
"leerichard42","mrdoob","10754","221","222221222212"
"cx20","mrdoob","10754","0","222221222212"
"donmccurdy","mrdoob","10754","1","222221222212"
"mrdoob","takahirox","10754","222221222212","2222002020220"
"leerichard42","takahirox","10754","221","2222002020220"
"cx20","takahirox","10754","0","2222002020220"
"donmccurdy","takahirox","10754","1","2222002020220"
"cx20","leerichard42","10754","0","221"
"donmccurdy","leerichard42","10754","1","221"
"cx20","donmccurdy","10754","0","1"
"mrdoob","takahirox","10755","1","02"
"stevenvergenz","takahirox","10755","2","02"
"mrdoob","stevenvergenz","10755","1","2"
"Kyle-Larson","mrdoob","10758","1","11"
"jayschwa","mrdoob","10761","220","212"
"iansouth","WestLangley","10763","2","22"
"pailhead","WestLangley","10764","2201","2"
"Mugen87","WestLangley","10765","222","22"
"bmeurer","mrdoob","10766","1","221"
"makc","mrdoob","10766","2","221"
"mrdoob","s3ththompson","10766","221","1"
"bmeurer","s3ththompson","10766","1","1"
"makc","s3ththompson","10766","2","1"
"mrdoob","WestLangley","10766","221","2"
"s3ththompson","WestLangley","10766","1","2"
"bmeurer","WestLangley","10766","1","2"
"makc","WestLangley","10766","2","2"
"bmeurer","makc","10766","1","2"
"m4jing","mrdoob","10767","1","1"
"m4jing","mrdoob","10773","2","1"
"frederikaalund","mrdoob","10774","22","212"
"mrdoob","sunag","10777","12","1"
"jonobr1","mrdoob","10781","22212","112"
"Kyle-Larson","mrdoob","10781","22","112"
"jonobr1","Kyle-Larson","10781","22212","22"
"mckaydavis","mrdoob","10782","2","22"
"edap","Mugen87","10786","2","22"
"pailhead","WestLangley","10789","02","2"
"Kyle-Larson","mrdoob","10790","022","122"
"mrdoob","pailhead","10791","21222","2202222222022222"
"pailhead","WestLangley","10791","2202222222022222","22"
"mrdoob","WestLangley","10791","21222","22"
"darkwave","mrdoob","10804","2","22"
"avallintine","mrdoob","10804","2","22"
"daarong","mrdoob","10804","22","22"
"bakajin","mrdoob","10804","21","22"
"Friksel","mrdoob","10804","00220","22"
"izar89","mrdoob","10804","002","22"
"manthrax","mrdoob","10804","222211","22"
"avallintine","darkwave","10804","2","2"
"daarong","darkwave","10804","22","2"
"bakajin","darkwave","10804","21","2"
"avallintine","daarong","10804","2","22"
"bakajin","daarong","10804","21","22"
"avallintine","bakajin","10804","2","21"
"darkwave","Friksel","10804","2","00220"
"avallintine","Friksel","10804","2","00220"
"daarong","Friksel","10804","22","00220"
"bakajin","Friksel","10804","21","00220"
"darkwave","izar89","10804","2","002"
"avallintine","izar89","10804","2","002"
"daarong","izar89","10804","22","002"
"bakajin","izar89","10804","21","002"
"Friksel","izar89","10804","00220","002"
"darkwave","manthrax","10804","2","222211"
"avallintine","manthrax","10804","2","222211"
"daarong","manthrax","10804","22","222211"
"bakajin","manthrax","10804","21","222211"
"Friksel","manthrax","10804","00220","222211"
"izar89","manthrax","10804","002","222211"
"mrdoob","WestLangley","10804","22","1"
"darkwave","WestLangley","10804","2","1"
"avallintine","WestLangley","10804","2","1"
"daarong","WestLangley","10804","22","1"
"bakajin","WestLangley","10804","21","1"
"Friksel","WestLangley","10804","00220","1"
"izar89","WestLangley","10804","002","1"
"manthrax","WestLangley","10804","222211","1"
"pbonneville","WestLangley","10804","2","1"
"Mugen87","WestLangley","10804","22","1"
"mrdoob","pbonneville","10804","22","2"
"darkwave","pbonneville","10804","2","2"
"avallintine","pbonneville","10804","2","2"
"daarong","pbonneville","10804","22","2"
"bakajin","pbonneville","10804","21","2"
"Friksel","pbonneville","10804","00220","2"
"izar89","pbonneville","10804","002","2"
"manthrax","pbonneville","10804","222211","2"
"Mugen87","pbonneville","10804","22","2"
"mrdoob","Mugen87","10804","22","22"
"darkwave","Mugen87","10804","2","22"
"avallintine","Mugen87","10804","2","22"
"daarong","Mugen87","10804","22","22"
"bakajin","Mugen87","10804","21","22"
"Friksel","Mugen87","10804","00220","22"
"izar89","Mugen87","10804","002","22"
"manthrax","Mugen87","10804","222211","22"
"HalfdanJ","mkeblx","10805","20","0"
"mkeblx","mrdoob","10805","0","20"
"HalfdanJ","mrdoob","10805","20","20"
"cx20","donmccurdy","10806","21","2022212021"
"densetsughem","donmccurdy","10806","2","2022212021"
"donmccurdy","mrdoob","10806","2022212021","222"
"cx20","mrdoob","10806","21","222"
"densetsughem","mrdoob","10806","2","222"
"mlimper","mrdoob","10806","122","222"
"donmccurdy","takahirox","10806","2022212021","202121"
"mrdoob","takahirox","10806","222","202121"
"cx20","takahirox","10806","21","202121"
"Mugen87","takahirox","10806","2","202121"
"densetsughem","takahirox","10806","2","202121"
"mlimper","takahirox","10806","122","202121"
"donmccurdy","Mugen87","10806","2022212021","2"
"mrdoob","Mugen87","10806","222","2"
"cx20","Mugen87","10806","21","2"
"densetsughem","Mugen87","10806","2","2"
"mlimper","Mugen87","10806","122","2"
"cx20","densetsughem","10806","21","2"
"donmccurdy","mlimper","10806","2022212021","122"
"cx20","mlimper","10806","21","122"
"densetsughem","mlimper","10806","2","122"
"donmccurdy","takahirox","10807","2012","220220"
"mrdoob","takahirox","10807","2","220220"
"donmccurdy","mrdoob","10807","2012","2"
"jayschwa","WestLangley","10809","2121","22"
"mrdoob","WestLangley","10809","2","22"
"jayschwa","mrdoob","10809","2121","2"
"WestLangley","Wilt","10811","001","221"
"haku67","Wilt","10811","2","221"
"haku67","WestLangley","10811","2","001"
"mkeblx","spiderworm","10812","2","0"
"mrdoob","spiderworm","10812","0","0"
"mkeblx","mrdoob","10812","2","0"
"alaprajz","mrdoob","10813","0","2"
"jayschwa","WestLangley","10814","20","2"
"mrdoob","WestLangley","10814","1","2"
"jayschwa","mrdoob","10814","20","1"
"donmccurdy","etflly","10815","12","1"
"donmccurdy","makc","10815","12","2"
"etflly","makc","10815","1","2"
"donmccurdy","mrdoob","10815","12","2"
"etflly","mrdoob","10815","1","2"
"makc","mrdoob","10815","2","2"
"sasha240100","WestLangley","10818","21","222"
"Mugen87","Neesnu","10819","22","20"
"mrdoob","Neesnu","10819","1","20"
"mrdoob","Mugen87","10819","1","22"
"Mugen87","WestLangley","10820","2","2"
"mrdoob","WestLangley","10820","21","2"
"mrdoob","Mugen87","10820","21","2"
"koob3d","koober","10822","2","202"
"koober","WestLangley","10822","202","20222"
"koob3d","WestLangley","10822","2","20222"
"mrdoob","WestLangley","10822","21","20222"
"koober","mrdoob","10822","202","21"
"koob3d","mrdoob","10822","2","21"
"pailhead","WestLangley","10823","220","2"
"bhouston","WestLangley","10823","2","2"
"bhouston","pailhead","10823","2","220"
"cbeust","mrdoob","10824","2","2"
"khalimwu","mrdoob","10825","02","22"
"dmtaub","mrdoob","10825","0","22"
"dmtaub","khalimwu","10825","0","02"
"donmccurdy","mrdoob","10828","12","21"
"06wj","mrdoob","10828","2","21"
"06wj","donmccurdy","10828","2","12"
"mrdoob","steel1990","10831","21","2"
"lo-th","RemusMar","10836","221","020"
"mrdoob","RemusMar","10836","20","020"
"RemusMar","takahirox","10836","020","021"
"lo-th","takahirox","10836","221","021"
"mrdoob","takahirox","10836","20","021"
"lo-th","mrdoob","10836","221","20"
"ffdead","mrdoob","10842","1","221"
"Flur","mrdoob","10842","1","221"
"ffdead","Flur","10842","1","1"
"donmccurdy","mrdoob","10847","1","11"
"mrdoob","takahirox","10847","11","2"
"donmccurdy","takahirox","10847","1","2"
"mrdoob","sasha240100","10848","20","222"
"bhouston","WestLangley","10849","022","02"
"mrdoob","WestLangley","10849","1","02"
"bhouston","mrdoob","10849","022","1"
"06wj","mrdoob","10851","222","222212"
"donmccurdy","mrdoob","10851","020","222212"
"06wj","donmccurdy","10851","222","020"
"mrdoob","takahirox","10851","222212","0222"
"06wj","takahirox","10851","222","0222"
"donmccurdy","takahirox","10851","020","0222"
"pailhead","takahirox","10851","1","0222"
"mrdoob","pailhead","10851","222212","1"
"06wj","pailhead","10851","222","1"
"donmccurdy","pailhead","10851","020","1"
"mrdoob","zhoushijie163","10853","1","2"
"brainscript","mrdoob","10855","222","222"
"makc","mrdoob","10855","0","222"
"jostschmithals","mrdoob","10855","2","222"
"manthrax","mrdoob","10855","0","222"
"MarkStevens75","mrdoob","10855","2","222"
"brainscript","makc","10855","222","0"
"jostschmithals","makc","10855","2","0"
"mrdoob","netgusto","10855","222","2"
"brainscript","netgusto","10855","222","2"
"makc","netgusto","10855","0","2"
"jostschmithals","netgusto","10855","2","2"
"manthrax","netgusto","10855","0","2"
"MarkStevens75","netgusto","10855","2","2"
"Mugen87","netgusto","10855","2","2"
"brainscript","jostschmithals","10855","222","2"
"brainscript","manthrax","10855","222","0"
"makc","manthrax","10855","0","0"
"jostschmithals","manthrax","10855","2","0"
