name1,name2,consist_cnt,inconsist_cnt,pos_consist_cnt,neg_consist_cnt,consist_rate,inconsist_rate,pos_consist_rate,neg_consist_rate,cmt_cnt,issue_cnt,score1,score2,degree1,degree2
gauravrane,Mugen87,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.882,0.92,12,3513
bhouston,gauravrane,5,0,0,0,0.62,0.0,0.0,0.0,9,1,0.797,0.882,600,12
looeee,mrdoob,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.822,0.946,1131,5550
backspaces,mrdoob,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.75,0.946,47,5550
backspaces,looeee,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.75,0.822,47,1131
mrdoob,WestLangley,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.946,0.878,5550,2704
looeee,WestLangley,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.822,0.878,1131,2704
backspaces,WestLangley,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.75,0.878,47,2704
Benjamin-Dobell,mrdoob,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.5,0.946,26,5550
backspaces,mrdoob,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.75,0.946,47,5550
backspaces,Benjamin-Dobell,1,1,0,0,0.25,0.25,0.0,0.0,4,1,0.75,0.5,47,26
mrdoob,pailhead,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.946,0.704,5550,392
Benjamin-Dobell,pailhead,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.5,0.704,26,392
backspaces,pailhead,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.75,0.704,47,392
BrianSipple,looeee,1,0,1,0,0.5,0.0,0.5,0.0,3,1,1.0,0.822,7,1131
looeee,mrdoob,1,0,1,0,1.0,0.0,1.0,0.0,2,1,0.822,0.946,1131,5550
BrianSipple,mrdoob,1,0,1,0,0.5,0.0,0.5,0.0,3,1,1.0,0.946,7,5550
Itee,mrdoob,2,1,0,0,0.33,0.17,0.0,0.0,5,1,0.697,0.946,169,5550
mrdoob,Mugen87,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.946,0.92,5550,3513
Itee,Mugen87,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.697,0.92,169,3513
fraguada,mrdoob,1,0,0,1,1.0,0.0,0.0,1.0,2,1,0.947,0.946,47,5550
mrdoob,Mugen87,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.946,0.92,5550,3513
fraguada,Mugen87,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.947,0.92,47,3513
looeee,marquizzo,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.822,0.857,1131,12
looeee,Mugen87,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.822,0.92,1131,3513
marquizzo,Mugen87,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.857,0.92,12,3513
backspaces,WestLangley,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.75,0.878,47,2704
looeee,WestLangley,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.822,0.878,1131,2704
mrdoob,WestLangley,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.946,0.878,5550,2704
backspaces,looeee,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.75,0.822,47,1131
backspaces,mrdoob,0,0,0,0,0.0,0.0,0.0,0.0,5,1,0.75,0.946,47,5550
looeee,mrdoob,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.822,0.946,1131,5550
fernandojsg,WestLangley,1,0,0,1,0.5,0.0,0.0,0.5,3,1,0.879,0.878,174,2704
mrdoob,WestLangley,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.946,0.878,5550,2704
andreasplesch,WestLangley,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.821,0.878,34,2704
andreasplesch,fernandojsg,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.821,0.879,34,174
fernandojsg,mrdoob,1,1,0,0,0.25,0.25,0.0,0.0,4,1,0.879,0.946,174,5550
andreasplesch,mrdoob,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.821,0.946,34,5550
mrdoob,tailsu,13,0,3,0,0.43,0.0,0.1,0.0,11,1,0.946,1.0,5550,6
bhouston,tailsu,0,1,0,0,0.0,0.17,0.0,0.0,7,1,0.797,1.0,600,6
bhouston,mrdoob,0,3,0,0,0.0,0.6,0.0,0.0,6,1,0.797,0.946,600,5550
tailsu,WestLangley,6,0,1,0,0.5,0.0,0.08,0.0,8,1,1.0,0.878,6,2704
mrdoob,WestLangley,5,0,3,0,0.5,0.0,0.3,0.0,7,1,0.946,0.878,5550,2704
bhouston,WestLangley,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.797,0.878,600,2704
looeee,mrdoob,1,0,0,1,0.2,0.0,0.0,0.2,6,1,0.822,0.946,1131,5550
mrdoob,OndrejSpanel,26,1,0,2,0.58,0.02,0.0,0.04,14,1,0.946,0.889,5550,11
looeee,OndrejSpanel,2,1,0,2,0.22,0.11,0.0,0.22,10,1,0.822,0.889,1131,11
Mugen87,OndrejSpanel,6,0,0,0,0.67,0.0,0.0,0.0,10,1,0.92,0.889,3513,11
mrdoob,Mugen87,4,0,0,0,0.8,0.0,0.0,0.0,6,1,0.946,0.92,5550,3513
looeee,Mugen87,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.822,0.92,1131,3513
mrdoob,WestLangley,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.946,0.878,5550,2704
Mugen87,WestLangley,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.92,0.878,3513,2704
mrdoob,Mugen87,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.946,0.92,5550,3513
mrdoob,takahirox,4,2,0,1,0.25,0.12,0.0,0.06,8,1,0.946,0.844,5550,717
NAThompson,WestLangley,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.878,5,2704
bhouston,WestLangley,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.797,0.878,600,2704
Mugen87,WestLangley,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.92,0.878,3513,2704
bhouston,NAThompson,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.797,1.0,600,5
Mugen87,NAThompson,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.92,1.0,3513,5
bhouston,Mugen87,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.797,0.92,600,3513
mrdoob,WestLangley,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.946,0.878,5550,2704
mrdoob,x31xc0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.946,1.0,5550,2
WestLangley,x31xc0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.878,1.0,2704,2
cx20,takahirox,25,0,0,0,0.83,0.0,0.0,0.0,11,1,0.865,0.844,45,717
judax,mrdoob,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.0,0.946,2,5550
mrdoob,Mugen87,1,0,1,0,0.5,0.0,0.5,0.0,3,1,0.946,0.92,5550,3513
judax,Mugen87,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.0,0.92,2,3513
marquizzo,mrdoob,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.857,0.946,12,5550
George35mk,looeee,10,0,0,0,1.0,0.0,0.0,0.0,7,1,1.0,0.822,8,1131
looeee,Mugen87,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.822,0.92,1131,3513
George35mk,Mugen87,0,0,0,0,0.0,0.0,0.0,0.0,6,1,1.0,0.92,8,3513
looeee,mrdoob,30,0,0,0,0.46,0.0,0.0,0.0,18,1,0.822,0.946,1131,5550
greggman,mrdoob,5,0,0,0,0.5,0.0,0.0,0.0,7,1,0.714,0.946,59,5550
Itee,mrdoob,5,0,0,0,0.5,0.0,0.0,0.0,7,1,0.697,0.946,169,5550
greggman,looeee,12,1,0,6,0.46,0.04,0.0,0.23,15,1,0.714,0.822,59,1131
Itee,looeee,12,1,0,6,0.46,0.04,0.0,0.23,15,1,0.697,0.822,169,1131
greggman,Itee,2,0,0,1,0.5,0.0,0.0,0.25,4,1,0.714,0.697,59,169
Kyle-Larson,makc,10,0,0,0,0.91,0.0,0.0,0.0,12,1,0.771,0.924,40,576
makc,mrdoob,72,1,0,2,0.65,0.01,0.0,0.02,21,1,0.924,0.946,576,5550
Kyle-Larson,mrdoob,7,0,0,0,0.7,0.0,0.0,0.0,11,1,0.771,0.946,40,5550
mrdoob,Neesnu,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.946,0.923,5550,16
Mugen87,Neesnu,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.92,0.923,3513,16
Neesnu,WestLangley,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.923,0.878,16,2704
mrdoob,WestLangley,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.946,0.878,5550,2704
Mugen87,WestLangley,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.92,0.878,3513,2704
mrdoob,Mugen87,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.946,0.92,5550,3513
greggman,looeee,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.714,0.822,59,1131
Itee,looeee,2,0,0,2,0.5,0.0,0.0,0.5,5,1,0.697,0.822,169,1131
looeee,sasha240100,6,0,0,4,0.5,0.0,0.0,0.33,7,1,0.822,0.889,1131,42
greggman,sasha240100,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.714,0.889,59,42
Itee,sasha240100,2,0,0,2,0.67,0.0,0.0,0.67,4,1,0.697,0.889,169,42
greggman,Itee,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.714,0.697,59,169
bhouston,WestLangley,4,0,0,0,0.8,0.0,0.0,0.0,6,1,0.797,0.878,600,2704
mrdoob,WestLangley,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.946,0.878,5550,2704
RemusMar,WestLangley,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.748,0.878,206,2704
sjlynch,WestLangley,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.571,0.878,40,2704
bhouston,mrdoob,5,0,1,0,0.5,0.0,0.1,0.0,7,1,0.797,0.946,600,5550
bhouston,RemusMar,4,0,0,0,0.8,0.0,0.0,0.0,6,1,0.797,0.748,600,206
mrdoob,RemusMar,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.946,0.748,5550,206
bhouston,sjlynch,4,0,0,0,0.8,0.0,0.0,0.0,6,1,0.797,0.571,600,40
mrdoob,sjlynch,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.946,0.571,5550,40
RemusMar,sjlynch,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.748,0.571,206,40
bhouston,mrdoob,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.797,0.946,600,5550
mrdoob,WestLangley,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.946,0.878,5550,2704
bhouston,WestLangley,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.797,0.878,600,2704
bhouston,WestLangley,2,0,0,0,0.33,0.0,0.0,0.0,5,1,0.797,0.878,600,2704
mrdoob,WestLangley,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.946,0.878,5550,2704
bhouston,mrdoob,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.797,0.946,600,5550
martinRenou,WestLangley,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.333,0.878,6,2704
mrdoob,WestLangley,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.946,0.878,5550,2704
Mugen87,WestLangley,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.92,0.878,3513,2704
martinRenou,mrdoob,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.333,0.946,6,5550
martinRenou,Mugen87,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.333,0.92,6,3513
mrdoob,Mugen87,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.946,0.92,5550,3513
filharvey,mrdoob,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.8,0.946,5,5550
Kyle-Larson,mrdoob,2,0,0,0,0.33,0.0,0.0,0.0,5,1,0.771,0.946,40,5550
filharvey,Kyle-Larson,2,0,0,2,0.67,0.0,0.0,0.67,4,1,0.8,0.771,5,40
mrdoob,philhJC,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.946,1.0,5550,4
filharvey,philhJC,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.8,1.0,5,4
Kyle-Larson,philhJC,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.771,1.0,40,4
mrdoob,Mugen87,1,1,1,0,0.33,0.33,0.33,0.0,4,1,0.946,0.92,5550,3513
Mugen87,WestLangley,2,0,0,0,0.33,0.0,0.0,0.0,5,1,0.92,0.878,3513,2704
mrdoob,WestLangley,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.946,0.878,5550,2704
mrdoob,takahirox,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.946,0.844,5550,717
samskivert,takahirox,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.844,2,717
mrdoob,samskivert,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.946,1.0,5550,2
foijord,mrdoob,73,0,1,0,0.81,0.0,0.01,0.0,19,1,1.0,0.946,3,5550
bhouston,mrdoob,37,4,1,0,0.41,0.04,0.01,0.0,19,1,0.797,0.946,600,5550
mrdoob,WestLangley,18,0,0,0,0.9,0.0,0.0,0.0,12,1,0.946,0.878,5550,2704
foijord,WestLangley,16,0,0,0,0.89,0.0,0.0,0.0,11,1,1.0,0.878,3,2704
bhouston,WestLangley,8,0,0,0,0.44,0.0,0.0,0.0,11,1,0.797,0.878,600,2704
bhouston,foijord,33,4,1,0,0.41,0.05,0.01,0.0,18,1,0.797,1.0,600,3
Kyle-Larson,mrdoob,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.771,0.946,40,5550
filharvey,mrdoob,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.8,0.946,5,5550
filharvey,Kyle-Larson,3,0,0,0,0.33,0.0,0.0,0.0,6,1,0.8,0.771,5,40
mqnc,takahirox,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.0,0.844,2,717
Mugen87,takahirox,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.92,0.844,3513,717
mqnc,Mugen87,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.0,0.92,2,3513
mrdoob,takahirox,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.946,0.844,5550,717
Kyle-Larson,philhJC,1,0,1,0,0.5,0.0,0.5,0.0,3,1,0.771,1.0,40,4
bhouston,godlzr,1,0,0,0,0.33,0.0,0.0,0.0,4,1,0.797,1.0,600,2
godlzr,WestLangley,1,0,0,0,0.5,0.0,0.0,0.0,3,1,1.0,0.878,2,2704
bhouston,WestLangley,3,0,0,2,0.5,0.0,0.0,0.33,5,1,0.797,0.878,600,2704
Kyle-Larson,mrdoob,9,0,0,0,0.75,0.0,0.0,0.0,7,1,0.771,0.946,40,5550
hasancana,RemusMar,0,0,0,0,0.0,0.0,0.0,0.0,5,1,1.0,0.748,3,206
mrdoob,RemusMar,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.946,0.748,5550,206
Mugen87,RemusMar,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.92,0.748,3513,206
hasancana,mrdoob,12,0,0,0,1.0,0.0,0.0,0.0,7,1,1.0,0.946,3,5550
hasancana,Mugen87,4,0,0,0,1.0,0.0,0.0,0.0,5,1,1.0,0.92,3,3513
mrdoob,Mugen87,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.946,0.92,5550,3513
mrdoob,WestLangley,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.946,0.878,5550,2704
takahirox,WestLangley,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.844,0.878,717,2704
mrdoob,takahirox,1,0,1,0,1.0,0.0,1.0,0.0,2,1,0.946,0.844,5550,717
looeee,wothke,3,0,0,0,0.5,0.0,0.0,0.0,7,1,0.822,0.625,1131,5
mrdoob,wothke,9,0,0,0,0.5,0.0,0.0,0.0,9,1,0.946,0.625,5550,5
makc,wothke,15,0,0,0,0.5,0.0,0.0,0.0,11,1,0.924,0.625,576,5
looeee,mrdoob,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.822,0.946,1131,5550
makc,mrdoob,15,0,0,0,1.0,0.0,0.0,0.0,8,1,0.924,0.946,576,5550
looeee,makc,5,0,0,0,1.0,0.0,0.0,0.0,6,1,0.822,0.924,1131,576
looeee,tatbocmui,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.822,1.0,1131,2
mrdoob,tatbocmui,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.946,1.0,5550,2
looeee,mrdoob,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.822,0.946,1131,5550
LouisBrunner,mrdoob,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.946,2,5550
Kyle-Larson,mrdoob,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.771,0.946,40,5550
Kyle-Larson,LouisBrunner,2,0,0,0,1.0,0.0,0.0,0.0,3,1,0.771,1.0,40,2
DVLP,Mugen87,4,0,0,0,0.25,0.0,0.0,0.0,8,1,0.429,0.92,12,3513
fraguada,RemusMar,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.947,0.748,47,206
Mugen87,RemusMar,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.92,0.748,3513,206
makc,RemusMar,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.924,0.748,576,206
mrdoob,RemusMar,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.946,0.748,5550,206
fraguada,Mugen87,3,0,1,0,0.5,0.0,0.17,0.0,5,1,0.947,0.92,47,3513
makc,Mugen87,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.924,0.92,576,3513
mrdoob,Mugen87,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.946,0.92,5550,3513
fraguada,makc,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.947,0.924,47,576
fraguada,mrdoob,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.947,0.946,47,5550
makc,mrdoob,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.924,0.946,576,5550
mrdoob,Mugen87,2,0,2,0,0.33,0.0,0.33,0.0,5,1,0.946,0.92,5550,3513
Mugen87,sasha240100,10,1,0,0,0.56,0.06,0.0,0.0,9,1,0.92,0.889,3513,42
mrdoob,sasha240100,0,2,0,0,0.0,0.17,0.0,0.0,8,1,0.946,0.889,5550,42
manumid,WestLangley,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,0.878,1,2704
m4jing,mrdoob,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.946,3,5550
makc,mrdoob,7,0,0,1,0.58,0.0,0.0,0.08,7,1,0.924,0.946,576,5550
mrdoob,yiakwy,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.946,0.929,5550,20
mrdoob,Nimja,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.946,1.0,5550,6
Benjamin-Dobell,Nimja,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.5,1.0,26,6
mslonina,Nimja,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,6,6
Mugen87,Nimja,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.92,1.0,3513,6
Benjamin-Dobell,mrdoob,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.5,0.946,26,5550
Nimja,WestLangley,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,0.878,6,2704
mrdoob,WestLangley,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.946,0.878,5550,2704
Benjamin-Dobell,WestLangley,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.5,0.878,26,2704
mslonina,WestLangley,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,0.878,6,2704
SpencerIO,WestLangley,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,0.878,6,2704
Mugen87,WestLangley,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.92,0.878,3513,2704
mrdoob,mslonina,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.946,1.0,5550,6
Benjamin-Dobell,mslonina,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.5,1.0,26,6
Nimja,SpencerIO,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,6,6
mrdoob,SpencerIO,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.946,1.0,5550,6
Benjamin-Dobell,SpencerIO,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.5,1.0,26,6
mslonina,SpencerIO,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,1.0,6,6
Mugen87,SpencerIO,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.92,1.0,3513,6
mrdoob,Mugen87,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.946,0.92,5550,3513
Benjamin-Dobell,Mugen87,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.5,0.92,26,3513
mslonina,Mugen87,1,0,0,0,1.0,0.0,0.0,0.0,2,1,1.0,0.92,6,3513
Benjamin-Dobell,pailhead,26,4,0,2,0.48,0.07,0.0,0.04,21,1,0.5,0.704,26,392
mrdoob,pailhead,36,0,0,0,0.67,0.0,0.0,0.0,21,1,0.946,0.704,5550,392
lojjic,pailhead,8,10,4,4,0.15,0.19,0.07,0.07,21,1,0.7,0.704,11,392
pailhead,titansoftime,6,6,4,2,0.17,0.17,0.11,0.06,20,1,0.704,0.826,392,119
Benjamin-Dobell,titansoftime,1,1,0,1,0.17,0.17,0.0,0.17,5,1,0.5,0.826,26,119
mrdoob,titansoftime,0,0,0,0,0.0,0.0,0.0,0.0,5,1,0.946,0.826,5550,119
lojjic,titansoftime,3,3,1,2,0.5,0.5,0.17,0.33,5,1,0.7,0.826,11,119
Benjamin-Dobell,mrdoob,6,0,0,0,0.67,0.0,0.0,0.0,6,1,0.5,0.946,26,5550
lojjic,mrdoob,0,0,0,0,0.0,0.0,0.0,0.0,6,1,0.7,0.946,11,5550
Benjamin-Dobell,lojjic,2,1,0,2,0.22,0.11,0.0,0.22,6,1,0.5,0.7,26,11
pailhead,WestLangley,12,0,0,0,0.67,0.0,0.0,0.0,19,1,0.704,0.878,392,2704
titansoftime,WestLangley,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0.826,0.878,119,2704
Benjamin-Dobell,WestLangley,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.5,0.878,26,2704
mrdoob,WestLangley,3,0,0,0,1.0,0.0,0.0,0.0,4,1,0.946,0.878,5550,2704
lojjic,WestLangley,0,0,0,0,0.0,0.0,0.0,0.0,4,1,0.7,0.878,11,2704
frederikaalund,makc,0,1,0,0,0.0,0.33,0.0,0.0,4,1,1.0,0.924,5,576
makc,mrdoob,2,1,0,0,0.33,0.17,0.0,0.0,5,1,0.924,0.946,576,5550
frederikaalund,mrdoob,1,0,1,0,0.5,0.0,0.5,0.0,3,1,1.0,0.946,5,5550
michalburger1,mrdoob,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.8,0.946,6,5550
makc,pailhead,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.924,0.704,576,392
mrdoob,pailhead,2,0,0,0,0.5,0.0,0.0,0.0,4,1,0.946,0.704,5550,392
frederikaalund,pailhead,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.704,5,392
michalburger1,pailhead,4,0,0,0,1.0,0.0,0.0,0.0,4,1,0.8,0.704,6,392
makc,michalburger1,4,0,0,0,0.67,0.0,0.0,0.0,5,1,0.924,0.8,576,6
frederikaalund,michalburger1,0,0,0,0,0.0,0.0,0.0,0.0,3,1,1.0,0.8,5,6
csblo,mrdoob,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,0.946,1,5550
leerichard42,mrdoob,22,0,2,0,0.61,0.0,0.06,0.0,15,1,1.0,0.946,4,5550
cx20,mrdoob,0,2,0,0,0.0,0.17,0.0,0.0,13,1,0.865,0.946,45,5550
donmccurdy,mrdoob,2,0,2,0,0.17,0.0,0.17,0.0,13,1,0.833,0.946,1152,5550
mrdoob,takahirox,80,10,0,0,0.51,0.06,0.0,0.0,25,1,0.946,0.844,5550,717
leerichard42,takahirox,16,5,0,0,0.41,0.13,0.0,0.0,16,1,1.0,0.844,4,717
cx20,takahirox,5,0,0,5,0.38,0.0,0.0,0.38,14,1,0.865,0.844,45,717
donmccurdy,takahirox,0,5,0,0,0.0,0.38,0.0,0.0,14,1,0.833,0.844,1152,717
cx20,leerichard42,0,1,0,0,0.0,0.33,0.0,0.0,4,1,0.865,1.0,45,4
donmccurdy,leerichard42,1,0,1,0,0.33,0.0,0.33,0.0,4,1,0.833,1.0,1152,4
cx20,donmccurdy,0,1,0,0,0.0,1.0,0.0,0.0,2,1,0.865,0.833,45,1152
mrdoob,takahirox,0,1,0,0,0.0,0.5,0.0,0.0,3,1,0.946,0.844,5550,717
stevenvergenz,takahirox,1,0,0,0,0.5,0.0,0.0,0.0,3,1,0.667,0.844,5,717
mrdoob,stevenvergenz,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.946,0.667,5550,5
Kyle-Larson,mrdoob,2,0,2,0,1.0,0.0,1.0,0.0,3,1,0.771,0.946,40,5550
jayschwa,mrdoob,4,1,0,0,0.44,0.11,0.0,0.0,6,1,0.778,0.946,5,5550
iansouth,WestLangley,2,0,0,0,1.0,0.0,0.0,0.0,3,1,1.0,0.878,1,2704
pailhead,WestLangley,2,0,0,0,0.5,0.0,0.0,0.0,5,1,0.704,0.878,392,2704
Mugen87,WestLangley,6,0,0,0,1.0,0.0,0.0,0.0,5,1,0.92,0.878,3513,2704
bmeurer,mrdoob,1,0,1,0,0.33,0.0,0.33,0.0,4,1,1.0,0.946,4,5550
makc,mrdoob,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.924,0.946,576,5550
mrdoob,s3ththompson,1,0,1,0,0.33,0.0,0.33,0.0,4,1,0.946,1.0,5550,4
bmeurer,s3ththompson,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,1.0,4,4
makc,s3ththompson,0,0,0,0,0.0,0.0,0.0,0.0,2,1,0.924,1.0,576,4
mrdoob,WestLangley,2,0,0,0,0.67,0.0,0.0,0.0,4,1,0.946,0.878,5550,2704
s3ththompson,WestLangley,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.878,4,2704
bmeurer,WestLangley,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.878,4,2704
makc,WestLangley,1,0,0,0,1.0,0.0,0.0,0.0,2,1,0.924,0.878,576,2704
bmeurer,makc,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.924,4,576
m4jing,mrdoob,1,0,1,0,1.0,0.0,1.0,0.0,2,1,1.0,0.946,3,5550
m4jing,mrdoob,0,0,0,0,0.0,0.0,0.0,0.0,2,1,1.0,0.946,3,5550
frederikaalund,mrdoob,4,0,0,0,0.67,0.0,0.0,0.0,5,1,1.0,0.946,5,5550
mrdoob,sunag,1,0,1,0,0.5,0.0,0.5,0.0,3,1,0.946,0.901,5550,101
jonobr1,mrdoob,6,0,2,0,0.4,0.0,0.13,0.0,8,1,0.889,0.946,28,5550
Kyle-Larson,mrdoob,2,0,0,0,0.33,0.0,0.0,0.0,5,1,0.771,0.946,40,5550
